Price,Close,High,Low,Open,Volume,Returns,Volatility,MA_5,MA_10,Crash
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,,,
Date,,,,,,,,,,
2002-06-11,1013.5999755859375,1039.0400390625,1012.9400024414062,1030.739990234375,1212400000,-0.01662884414190635,0.011026874350348485,1030.1840087890625,1043.1750122070312,0
2002-06-12,1020.260009765625,1021.8499755859375,1002.5800170898438,1013.260009765625,1795720000,0.006570673184791209,0.011687017857561485,1024.256005859375,1038.435009765625,0
2002-06-13,1009.5599975585938,1023.469970703125,1008.1199951171875,1020.260009765625,1405500000,-0.010487534652553143,0.011817385752597323,1020.3380004882813,1032.9250061035157,0
2002-06-14,1007.27001953125,1009.5599975585938,981.6300048828125,1009.5599975585938,1549000000,-0.0022682931503641424,0.011577318042997711,1016.2859985351563,1026.938006591797,0
2002-06-17,1036.1700439453125,1036.1700439453125,1007.27001953125,1007.27001953125,1236600000,0.028691437105922812,0.013896369359580624,1017.3720092773438,1026.4870056152345,0
2002-06-18,1037.1400146484375,1040.8299560546875,1030.9200439453125,1036.1700439453125,1193100000,0.0009361115087169747,0.013902103976875522,1022.0800170898438,1026.132012939453,0
2002-06-19,1019.989990234375,1037.6099853515625,1017.8800048828125,1037.1400146484375,1336100000,-0.016535881531748564,0.014364836179358112,1022.0260131835937,1023.1410095214844,0
2002-06-20,1006.2899780273438,1023.3300170898438,1004.5900268554688,1019.989990234375,1389700000,-0.013431516326825155,0.013655708105463113,1021.3720092773438,1020.8550048828125,0
2002-06-21,989.1400146484375,1006.2899780273438,985.6500244140625,1006.2899780273438,1497200000,-0.01704276476302169,0.01443575188470276,1017.7460083007812,1017.0160034179687,0
2002-06-24,992.719970703125,1002.1099853515625,970.8499755859375,989.1400146484375,1552600000,0.00361926117806477,0.014462619382578765,1009.0559936523438,1013.2140014648437,0
2002-06-25,976.1400146484375,1005.8800048828125,974.2100219726562,992.719970703125,1513700000,-0.01670154378272881,0.014469880523542507,996.8559936523437,1009.4680053710938,0
2002-06-26,973.530029296875,977.4299926757812,952.9199829101562,976.1400146484375,2014290000,-0.0026737817448273526,0.01403196509545694,987.5640014648437,1004.7950073242188,0
2002-06-27,990.6400146484375,990.6699829101562,963.739990234375,973.530029296875,1908600000,0.017575200391014123,0.015455301316684086,984.4340087890625,1002.9030090332031,0
2002-06-28,989.8200073242188,1001.7899780273438,988.3099975585938,990.6400146484375,2117000000,-0.0008277550998277983,0.015456990607515571,984.5700073242188,1001.1580078125,0
2002-07-01,968.6500244140625,994.4600219726562,967.4299926757812,989.8200073242188,1425500000,-0.021387709637618935,0.01233575967599312,979.7560180664062,994.406005859375,1
2002-07-02,948.0900268554688,968.6500244140625,945.5399780273438,968.6500244140625,1823000000,-0.021225413761828515,0.012803863414575652,974.1460205078125,985.5010070800781,1
2002-07-03,953.989990234375,954.2999877929688,934.8699951171875,948.0900268554688,1527800000,0.006222999094795512,0.013301530945710583,970.2380126953125,978.9010070800781,0
2002-07-05,989.030029296875,989.0700073242188,953.989990234375,953.989990234375,699400000,0.036729986080767274,0.01876848161357257,969.916015625,977.1750122070313,0
2002-07-08,976.97998046875,993.5599975585938,972.9099731445312,989.030029296875,1184400000,-0.012183703700778037,0.018382351213931003,967.3480102539063,975.9590087890625,0
2002-07-09,952.8300170898438,979.6300048828125,951.7100219726562,976.97998046875,1348900000,-0.02471899512958209,0.019712696283460025,964.1840087890625,971.9700134277343,1
2002-07-10,920.469970703125,956.3400268554688,920.2899780273438,952.8300170898438,1816900000,-0.033962034997127355,0.021619716174781003,958.6599975585938,966.4030090332031,1
2002-07-11,927.3699951171875,929.1599731445312,900.9400024414062,920.469970703125,2080480000,0.007496197196734,0.022010683476876736,953.3359985351562,961.7870056152344,0
2002-07-12,921.3900146484375,934.3099975585938,913.7100219726562,927.3699951171875,1607400000,-0.006448322137049933,0.02058274433164748,939.8079956054687,954.8620056152344,0
2002-07-15,917.9299926757812,921.3900146484375,876.4600219726562,921.3900146484375,2574800000,-0.003755219741529814,0.020505394506211812,927.997998046875,947.6730041503906,0
2002-07-16,900.9400024414062,918.6500244140625,897.1300048828125,917.9299926757812,1843700000,-0.018509026145718255,0.020305238932164512,917.6199951171875,940.902001953125,0
2002-07-17,906.0399780273438,926.52001953125,895.030029296875,901.0499877929688,2566500000,0.005660727209489291,0.01999519592548934,914.7339965820313,936.6969970703125,0
2002-07-18,881.5599975585938,907.7999877929688,880.5999755859375,905.4500122070312,1736300000,-0.027018653770718326,0.020790132096346028,905.5719970703125,929.4539978027344,1
2002-07-19,847.75,881.5599975585938,842.0700073242188,881.5599975585938,2654100000,-0.03835246341965115,0.015973060244929043,890.843994140625,915.3259948730469,1
2002-07-22,819.8499755859375,854.1300048828125,813.260009765625,847.760009765625,2248060000,-0.03291067462584785,0.01686126869874674,871.2279907226563,899.6129943847657,1
2002-07-23,797.7000122070312,827.6900024414062,796.1300048828125,819.8499755859375,2441020000,-0.02701709341770231,0.016989523085509103,850.5799926757812,884.0999938964844,1
2002-07-24,843.4299926757812,844.3200073242188,775.6799926757812,797.7100219726562,2775560000,0.05732729067187403,0.028065789049007292,838.0579956054687,876.39599609375,0
2002-07-25,838.6799926757812,853.8300170898438,816.1099853515625,843.4199829101562,2424700000,-0.005631765577757797,0.027544262581127903,829.4819946289062,867.5269958496094,0
2002-07-26,852.8400268554688,852.8499755859375,835.9199829101562,838.6799926757812,1796100000,0.01688371524699228,0.028806347194015428,830.5,860.6719970703125,0
2002-07-29,898.9600219726562,898.9600219726562,852.8400268554688,852.8400268554688,1778650000,0.05407813149581853,0.034788613369765305,846.3220092773438,858.775,0
2002-07-30,902.780029296875,909.8099975585938,884.7000122070312,898.9600219726562,1826090000,0.0042493628535740235,0.0342967634129817,867.3380126953125,858.9590026855469,0
2002-07-31,911.6199951171875,911.6400146484375,889.8800048828125,902.780029296875,2049360000,0.00979193771842457,0.034387558704836396,880.9760131835938,859.5170043945312,0
2002-08-01,884.6599731445312,911.6199951171875,882.47998046875,911.6199951171875,1672200000,-0.029573750155831746,0.034628680228086135,890.1720092773437,859.827001953125,1
2002-08-02,864.239990234375,884.719970703125,853.9500122070312,884.4000244140625,1538100000,-0.023082295492101057,0.03300481543704568,892.452001953125,861.4760009765625,1
2002-08-05,834.5999755859375,864.239990234375,833.4400024414062,864.239990234375,1425500000,-0.034296046217902276,0.033172037325218166,879.5799926757812,862.9510009765625,1
2002-08-06,859.5700073242188,874.4400024414062,834.5999755859375,834.5999755859375,1514100000,0.029918562747082378,0.032464789568966014,870.93798828125,869.1380004882812,0
2002-08-07,876.77001953125,878.739990234375,854.1500244140625,859.5700073242188,1490400000,0.020010019033323,0.027997946242048554,863.9679931640625,872.4720031738282,0
2002-08-08,905.4600219726562,905.8400268554688,875.1699829101562,876.77001953125,1646700000,0.03272238078663414,0.02910146047677744,868.1280029296875,879.1500061035156,0
2002-08-09,908.6400146484375,913.9500122070312,890.77001953125,898.72998046875,1294900000,0.003512018861808297,0.02895834902248349,877.0080078125,884.7300048828125,0
2002-08-12,903.7999877929688,908.6400146484375,892.3800048828125,908.6400146484375,1036500000,-0.005326671484241707,0.02380069738123108,890.8480102539063,885.2140014648437,0
2002-08-13,884.2100219726562,911.7100219726562,883.6199951171875,903.7999877929688,1297700000,-0.021675111844325357,0.024774308587748404,895.7760131835937,883.3570007324219,1
2002-08-14,919.6199951171875,920.2100219726562,876.2000122070312,884.2100219726562,1533800000,0.040047016279607606,0.02798641287521344,904.3460083007812,884.1570007324219,0
2002-08-15,930.25,933.2899780273438,918.1699829101562,919.6199951171875,1505100000,0.011559127617117415,0.02590183005617311,909.30400390625,888.7160034179688,0
2002-08-16,928.77001953125,935.3800048828125,916.2100219726562,930.25,1265300000,-0.0015909491736092463,0.02411134786039979,913.3300048828125,895.1690063476562,0
2002-08-19,950.7000122070312,951.1699829101562,927.2100219726562,928.77001953125,1299800000,0.02361186538606108,0.019467778908241536,922.710009765625,906.7790100097657,0
2002-08-20,937.4299926757812,950.7000122070312,931.8599853515625,950.7000122070312,1308500000,-0.013958156475084027,0.020230355220791602,933.35400390625,914.5650085449219,0
2002-08-21,949.3599853515625,951.5900268554688,931.3200073242188,937.4299926757812,1353100000,0.012726275848853996,0.01991420252050169,939.302001953125,921.8240051269531,0
2002-08-22,962.7000122070312,965.0,946.4299926757812,949.3599853515625,1373000000,0.014051600089852956,0.018153125071164813,945.7920043945312,927.5480041503906,0
2002-08-23,940.8599853515625,962.7000122070312,937.1699829101562,962.7000122070312,1071500000,-0.022686222684675683,0.020356248845674225,948.2099975585937,930.7700012207031,1
2002-08-26,947.9500122070312,950.7999877929688,930.4199829101562,940.8599853515625,1016900000,0.007535687526151413,0.020129304300507037,947.6599975585938,935.1850036621094,0
2002-08-27,934.8200073242188,955.8200073242188,930.3599853515625,947.9500122070312,1307700000,-0.013850946477908743,0.019104879317785234,947.1380004882812,940.2460021972656,0
2002-08-28,917.8699951171875,934.8200073242188,913.2100219726562,934.8200073242188,1146600000,-0.0181318457823213,0.016124206978488147,940.8400024414062,940.0710021972657,0
2002-08-29,917.7999877929688,924.5900268554688,903.3300170898438,917.8699951171875,1271100000,-7.627150314437614e-05,0.015602911155345676,931.8599975585937,938.8260009765625,0
2002-08-30,916.0700073242188,928.1500244140625,910.1699829101562,917.7999877929688,929900000,-0.0018849209977764847,0.015603929239166791,926.902001953125,937.5559997558594,0
2002-09-03,878.02001953125,916.0700073242188,877.510009765625,916.0700073242188,1289800000,-0.041536113494328175,0.017542498130704357,912.9160034179688,930.2880004882812,1
2002-09-04,893.4000244140625,896.0999755859375,875.72998046875,878.02001953125,1372100000,0.01751669044063875,0.019068322189075348,904.6320068359375,925.8850036621094,0
2002-09-05,879.1500244140625,893.4000244140625,870.5,893.4000244140625,1401300000,-0.015950301780376486,0.018308697552858317,896.8880126953125,918.8640075683594,0
2002-09-06,893.9199829101562,899.0700073242188,879.1500244140625,879.1500244140625,1184500000,0.016800270813775775,0.018684987384579,892.11201171875,911.9860046386718,0
2002-09-09,902.9600219726562,907.3400268554688,882.9199829101562,893.9199829101562,1130600000,0.01011280565970818,0.018547904705092093,889.4900146484375,908.1960083007813,0
2002-09-10,909.5800170898438,909.8900146484375,900.5,902.9600219726562,1186400000,0.007331437667334573,0.018533962814870762,895.8020141601562,904.3590087890625,0
2002-09-11,909.4500122070312,924.02001953125,908.469970703125,910.6300048828125,846600000,-0.00014292847288843724,0.018226073942342706,899.01201171875,901.8220092773438,0
2002-09-12,886.9099731445312,909.4500122070312,884.8400268554688,909.4500122070312,1191600000,-0.02478425285607544,0.018962644518563793,900.5640014648437,898.7260070800781,1
2002-09-13,889.8099975585938,892.75,877.0499877929688,886.9099731445312,1271000000,0.0032698069723813283,0.019054392036866107,899.7420043945312,895.9270080566406,0
2002-09-16,891.0999755859375,891.8400268554688,878.9099731445312,889.8099975585938,1001400000,0.00144972300927515,0.019103765860136537,897.3699951171875,893.4300048828125,0
2002-09-17,873.52001953125,902.6799926757812,872.3800048828125,891.0999755859375,1448600000,-0.019728376766173672,0.014959555190363554,890.1579956054687,892.9800048828125,0
2002-09-18,869.4600219726562,878.4500122070312,857.3900146484375,873.52001953125,1501000000,-0.0046478586269521616,0.013586961630951244,882.1599975585938,890.5860046386719,0
2002-09-19,843.3200073242188,869.4600219726562,843.0900268554688,869.4600219726562,1524000000,-0.03006465390913582,0.015694256511816038,873.4420043945313,887.0030029296875,1
2002-09-20,845.3900146484375,849.3200073242188,839.0900268554688,843.3200073242188,1792800000,0.002454592925865251,0.014158070477463565,864.5580078125,882.1500061035156,0
2002-09-23,833.7000122070312,845.3900146484375,825.760009765625,845.3900146484375,1381100000,-0.01382794004997523,0.013222607088183734,853.0780151367187,875.2240051269531,0
2002-09-24,819.2899780273438,833.7000122070312,817.3800048828125,833.7000122070312,1670240000,-0.017284435610766313,0.012340254043224396,842.2320068359375,866.1950012207031,0
2002-09-25,839.6599731445312,844.219970703125,818.4600219726562,819.27001953125,1651500000,0.024862985833457474,0.016474926078436678,836.2719970703125,859.2159973144531,0
2002-09-26,854.9500122070312,856.5999755859375,839.6599731445312,839.6599731445312,1650000000,0.01820979867033401,0.017154810790798218,838.597998046875,856.0200012207031,0
2002-09-27,827.3699951171875,854.9500122070312,826.8400268554688,854.9500122070312,1507300000,-0.03225921597292769,0.01915272522617853,834.993994140625,849.7760009765625,1
2002-09-30,815.280029296875,827.3699951171875,800.2000122070312,827.3699951171875,1721870000,-0.014612526308257157,0.01903071052240584,831.3099975585938,842.1940063476562,0
2002-10-01,847.9099731445312,847.9299926757812,812.8200073242188,815.280029296875,1780900000,0.04002298924922454,0.023929456855091187,837.0339965820312,839.6330017089844,0
2002-10-02,827.9099731445312,851.9299926757812,826.5,843.77001953125,1668900000,-0.023587409788127234,0.02483195787887406,834.6839965820312,835.4779968261719,1
2002-10-03,818.9500122070312,840.02001953125,817.25,827.9099731445312,1674500000,-0.01082238555898618,0.02334097122131719,827.4839965820313,833.0409973144531,0
2002-10-04,800.5800170898438,825.9000244140625,794.0999755859375,818.9500122070312,1835930000,-0.02243115555695674,0.024048113239821284,822.1260009765625,828.5599975585938,1
2002-10-07,785.280029296875,808.2100219726562,782.9600219726562,800.5800170898438,1576500000,-0.01911112876459886,0.024315926962199558,816.1260009765625,823.7179992675781,0
2002-10-08,798.5499877929688,808.8599853515625,779.5,785.280029296875,1938430000,0.016898377650040874,0.024902264810797135,806.25400390625,821.6440002441407,0
2002-10-09,776.760009765625,798.5499877929688,775.7999877929688,798.5499877929688,1885030000,-0.027286930512098406,0.024031089093675927,796.0240112304688,815.35400390625,1
2002-10-10,803.9199829101562,806.510009765625,768.6300048828125,776.760009765625,2090230000,0.034965720174917836,0.026481940032420347,793.0180053710938,810.2510009765625,0
2002-10-11,835.3200073242188,843.27001953125,803.9199829101562,803.9199829101562,1854130000,0.039058643996378484,0.028123562115380477,799.9660034179688,811.0460021972656,0
2002-10-14,841.4400024414062,844.3900146484375,828.3699951171875,835.3200073242188,1200300000,0.007326527634351487,0.027594238004709212,811.197998046875,813.6619995117187,0
2002-10-15,881.27001953125,881.27001953125,841.4400024414062,841.4400024414062,1956000000,0.047335540233740314,0.028742549985332485,827.7420043945312,816.9980041503907,0
2002-10-16,860.02001953125,881.27001953125,856.280029296875,881.27001953125,1585000000,-0.024112927399144835,0.028799494710035674,844.3940063476563,820.2090087890625,1
2002-10-17,879.2000122070312,885.3499755859375,860.02001953125,860.02001953125,1780390000,0.022301797911908228,0.028786900048766068,859.4500122070312,826.2340087890625,0
2002-10-18,884.3900146484375,886.6799926757812,866.5800170898438,879.2000122070312,1423100000,0.00590309641645459,0.026842913984882425,869.264013671875,834.6150085449219,0
2002-10-21,899.719970703125,900.6900024414062,873.0599975585938,884.3900146484375,1447000000,0.017333931637368627,0.024798037921995933,880.9200073242188,846.0590026855468,0
2002-10-22,890.1599731445312,899.719970703125,882.4000244140625,899.719970703125,1549200000,-0.01062552557449925,0.02593843782678182,882.697998046875,855.2200012207031,0
2002-10-23,896.1400146484375,896.1400146484375,873.8200073242188,890.1599731445312,1593900000,0.006717940240315912,0.022303650888394075,889.9219970703125,867.1580017089843,0
2002-10-24,882.5,902.9400024414062,879.0,896.1400146484375,1700570000,-0.01522085212743074,0.022856514118047816,890.5819946289063,875.0160034179687,0
2002-10-25,897.6500244140625,897.7100219726562,877.030029296875,882.5,1340400000,0.017167166474858275,0.020665022323918408,893.2339965820313,881.2490051269531,0
2002-10-28,890.22998046875,907.4400024414062,886.1500244140625,897.6500244140625,1382600000,-0.00826607669303625,0.021252166062212877,891.3359985351562,886.1280029296875,0
2002-10-29,882.1500244140625,890.6400146484375,867.9099731445312,890.22998046875,1529700000,-0.009076256958267082,0.015807135172847674,889.7340087890625,886.2160034179688,0
2002-10-30,890.7100219726562,895.280029296875,879.1900024414062,882.1500244140625,1422300000,0.009703562117202802,0.013469332858849017,888.6480102539062,889.2850036621094,0
2002-10-31,885.760009765625,898.8300170898438,879.75,890.7100219726562,1641300000,-0.005557377917527417,0.011967326898242904,889.3000122070313,889.9410034179688,0
2002-11-01,900.9600219726562,903.4199829101562,877.7100219726562,885.760009765625,1450400000,0.01716041821650216,0.01298598366559528,889.96201171875,891.5980041503906,0
2002-11-04,908.3499755859375,924.5800170898438,900.9600219726562,900.9600219726562,1645900000,0.008202310239139088,0.012071598926899667,893.5860107421875,892.4610046386719,0
2002-11-05,915.3900146484375,915.8300170898438,904.9099731445312,908.3499755859375,1354100000,0.007750359720061439,0.01148624374334262,900.2340087890625,894.9840087890625,0
2002-11-06,923.760009765625,925.6599731445312,905.0,915.3900146484375,1674000000,0.009143638212398608,0.011601845097864893,906.8440063476562,897.7460083007812,0
2002-11-07,902.6500244140625,923.760009765625,898.6799926757812,923.760009765625,1466900000,-0.022852239898237703,0.013095703834189532,910.2220092773438,899.7610107421875,1
2002-11-08,894.739990234375,910.1099853515625,891.6199951171875,902.6500244140625,1446500000,-0.008763124096542452,0.012380749358620786,908.9780029296875,899.4700073242187,0
2002-11-11,876.1900024414062,894.739990234375,874.6300048828125,894.739990234375,1113000000,-0.020732266351601858,0.013820818257839046,902.5460083007813,898.0660095214844,1
2002-11-12,882.9500122070312,894.2999877929688,876.1900024414062,876.1900024414062,1377100000,0.007715232708418229,0.013818389654373401,896.0580078125,898.1460083007812,0
2002-11-13,882.530029296875,892.510009765625,872.0499877929688,882.9500122070312,1463400000,-0.0004756587625005526,0.013407464761435867,887.81201171875,897.3280090332031,0
2002-11-14,904.27001953125,904.27001953125,882.530029296875,882.530029296875,1519000000,0.024633711616244502,0.01546824604977596,888.1360107421875,899.1790100097656,0
2002-11-15,909.8300170898438,910.2100219726562,895.3499755859375,904.27001953125,1400100000,0.006148603225257787,0.014653675289011455,891.1540161132813,900.0660095214844,0
2002-11-18,900.3599853515625,915.9099731445312,899.47998046875,909.8300170898438,1282600000,-0.010408572546959705,0.01482897216500352,895.9880126953125,899.2670104980468,0
2002-11-19,896.739990234375,905.4500122070312,893.0900268554688,900.3599853515625,1337400000,-0.004020608618866994,0.014540631825096925,898.7460083007812,897.4020080566406,0
2002-11-20,914.1500244140625,915.010009765625,894.9299926757812,896.739990234375,1517300000,0.019414807379268595,0.015726604716664365,905.0700073242188,896.4410095214844,0
2002-11-21,933.760009765625,935.1300048828125,914.1500244140625,914.1500244140625,2415100000,0.02145160512808797,0.015093629611271283,910.9680053710938,899.5520080566406,0
2002-11-22,930.5499877929688,937.280029296875,928.4099731445312,933.760009765625,1626800000,-0.003437737683221198,0.014701887791792384,915.1119995117188,903.1330078125,0
2002-11-25,932.8699951171875,937.1500244140625,923.3099975585938,930.5499877929688,1574000000,0.002493157116385758,0.011928537770597637,921.6140014648438,908.8010070800781,0
2002-11-26,913.3099975585938,932.8699951171875,912.0999755859375,932.8699951171875,1543600000,-0.0209675492415603,0.014692431783053257,924.9280029296875,911.8370056152344,1
2002-11-27,938.8699951171875,940.4099731445312,913.3099975585938,913.3099975585938,1350300000,0.027986113835301474,0.016487444107672413,929.8719970703125,917.4710021972656,0
2002-11-29,936.3099975585938,941.8200073242188,935.5800170898438,938.8699951171875,643460000,-0.0027266794890747903,0.015342842703173373,930.3819946289062,920.675,0
2002-12-02,934.530029296875,954.280029296875,927.719970703125,936.3099975585938,1612000000,-0.00190104587835227,0.015404920573441557,931.1780029296875,923.1450012207031,0
2002-12-03,920.75,934.530029296875,918.72998046875,934.530029296875,1488400000,-0.014745410917659685,0.015871698721292928,928.75400390625,925.1840026855468,0
2002-12-04,917.5800170898438,925.25,909.510009765625,920.75,1588900000,-0.0034428269455946126,0.015846944319838824,929.6080078125,927.2680053710938,0
2002-12-05,906.5499877929688,921.489990234375,905.9000244140625,917.5800170898438,1250200000,-0.01202078193884104,0.015204344332849697,923.1440063476563,926.5080017089844,0
2002-12-06,912.22998046875,915.47998046875,895.9600219726562,906.5499877929688,1241100000,0.006265504111482523,0.013393060397752884,918.3280029296875,924.3549987792969,0
2002-12-09,892.0,912.22998046875,891.969970703125,912.22998046875,1320800000,-0.02217640386950981,0.01481333472321796,909.8219970703125,920.5,1
2002-12-10,904.4500122070312,904.9500122070312,892.0,892.0,1286600000,0.013957412788151657,0.015793502276587375,906.5619995117188,917.6580017089843,0
2002-12-11,904.9600219726562,909.9400024414062,896.47998046875,904.4500122070312,1285100000,0.0005638893899515551,0.014481549023503203,904.0380004882812,916.8230041503906,0
2002-12-12,901.5800170898438,908.3699951171875,897.0,904.9600219726562,1255300000,-0.003734977016382035,0.01035623416275681,903.0440063476562,913.0940063476562,0
2002-12-13,889.47998046875,901.5800170898438,888.47998046875,901.5800170898438,1330800000,-0.013420923702535892,0.010755064842175003,898.4940063476563,908.4110046386719,0
2002-12-16,910.4000244140625,910.4199829101562,889.47998046875,889.47998046875,1271600000,0.023519409547911208,0.014077203690612565,902.1740112304688,905.9980041503907,0
2002-12-17,902.989990234375,911.219970703125,901.739990234375,910.4000244140625,1251800000,-0.008139316762932447,0.013586379456331248,901.8820068359375,904.2220031738282,0
2002-12-18,891.1199951171875,902.989990234375,887.8200073242188,902.989990234375,1446200000,-0.013145212289791375,0.014050259412225348,899.1140014648438,901.5760009765625,0
2002-12-19,884.25,899.1900024414062,880.3200073242188,890.02001953125,1385900000,-0.007709393970319445,0.013800943556714587,895.647998046875,899.3460021972656,0
2002-12-20,895.760009765625,897.7899780273438,884.25,884.25,1782730000,0.013016691846904127,0.014423156460519348,896.90400390625,897.6990051269531,0
2002-12-23,897.3800048828125,902.4299926757812,892.260009765625,895.739990234375,1112100000,0.0018085146685788978,0.012512373667335255,894.3,898.2370056152344,0
2002-12-24,892.469970703125,897.3800048828125,892.2899780273438,897.3800048828125,458310000,-0.005471521710948668,0.011702386241280331,892.19599609375,897.0390014648438,0
2002-12-26,889.6599731445312,903.8900146484375,887.47998046875,892.469970703125,721100000,-0.0031485625856743082,0.011696583913506071,891.9039916992188,895.5089965820313,0
2002-12-27,875.4000244140625,890.4600219726562,873.6199951171875,889.6599731445312,758400000,-0.016028538049280283,0.012555461077123777,890.1339965820313,892.8909973144531,0
2002-12-30,879.3900146484375,882.0999755859375,870.22998046875,875.4000244140625,1057800000,0.004557905098352855,0.012157997694255629,886.8599975585937,891.8820007324218,0
2002-12-31,879.8200073242188,881.9299926757812,869.4500122070312,879.3900146484375,1088500000,0.0004889669755383519,0.008659734432472968,883.347998046875,888.8239990234375,0
2003-01-02,909.030029296875,909.030029296875,879.8200073242188,879.8200073242188,1229200000,0.033199997419349536,0.014217462083244875,886.660009765625,889.4280029296875,0
2003-01-03,908.5900268554688,911.25,903.0700073242188,909.030029296875,1130800000,-0.0004840351002998178,0.013381027581499422,890.4460205078125,891.1750061035157,0
2003-01-06,929.010009765625,931.77001953125,908.5900268554688,908.5900268554688,1435900000,0.02247436391177171,0.014313551516907021,901.168017578125,895.6510070800781,0
2003-01-07,922.9299926757812,930.8099975585938,919.9299926757812,929.010009765625,1545200000,-0.006544619569145094,0.014438625054609954,909.8760131835937,898.3680053710938,0
2003-01-08,909.9299926757812,922.9299926757812,908.3200073242188,922.9299926757812,1467600000,-0.01408557539918065,0.015435204822030701,915.8980102539062,899.6230041503907,0
2003-01-09,927.5700073242188,928.3099975585938,909.9299926757812,909.9299926757812,1560300000,0.01938612287805186,0.016172465861536024,919.606005859375,903.1330078125,0
2003-01-10,927.5700073242188,932.8900146484375,917.6599731445312,927.5800170898438,1485400000,0.0,0.0160484005007819,923.402001953125,906.9240112304688,0
2003-01-13,926.260009765625,935.0499877929688,922.0499877929688,927.5700073242188,1396300000,-0.0014122896905353066,0.014591021851410904,922.852001953125,912.010009765625,0
2003-01-14,931.6599731445312,931.6599731445312,921.719970703125,926.260009765625,1379400000,0.005829856975335224,0.014584939738974788,924.597998046875,917.2370056152344,0
2003-01-15,918.219970703125,932.5900268554688,916.7000122070312,931.6599731445312,1432100000,-0.0144258665487621,0.01590129772505488,926.2559936523437,921.077001953125,0
2003-01-16,914.5999755859375,926.030029296875,911.97998046875,918.219970703125,1534600000,-0.00394240512370414,0.012371115948513216,923.6619873046875,921.6339965820313,0
2003-01-17,901.780029296875,914.5999755859375,899.02001953125,914.5999755859375,1358200000,-0.014016998284795967,0.013223385101553908,918.5039916992188,920.9529968261719,0
2003-01-21,887.6199951171875,906.0,887.6199951171875,901.780029296875,1335200000,-0.015702315109737075,0.011145495413209779,910.7759887695313,916.8139953613281,0
2003-01-22,878.3599853515625,889.739990234375,877.6400146484375,887.6199951171875,1560800000,-0.010432403299344806,0.011291918769842042,900.1159912109375,912.3569946289062,0
2003-01-23,887.3400268554688,890.25,876.8900146484375,878.3599853515625,1744550000,0.010223645946612736,0.01169928607942273,893.9400024414062,910.097998046875,0
2003-01-24,861.4000244140625,887.3400268554688,859.7100219726562,887.3400268554688,1574800000,-0.02923344113454651,0.011719316238642528,883.3000122070313,903.4809997558593,1
2003-01-27,847.47998046875,863.9500122070312,844.25,861.4000244140625,1435900000,-0.016159790516352857,0.011713291048447446,872.4400024414062,895.4719970703125,0
2003-01-28,858.5399780273438,860.760009765625,847.47998046875,847.47998046875,1459100000,0.013050452887956476,0.013500769367023853,866.6239990234375,888.6999938964843,0
2003-01-29,864.3599853515625,868.719970703125,845.8599853515625,858.5399780273438,1595400000,0.006778959015503627,0.013607654137300045,863.8239990234375,881.9699951171875,0
2003-01-30,844.6099853515625,865.47998046875,843.739990234375,864.3599853515625,1510300000,-0.022849276151957754,0.014333224000654005,855.2779907226562,874.6089965820313,1
2003-01-31,855.7000122070312,858.3300170898438,840.3400268554688,844.6099853515625,1578530000,0.013130352526974365,0.015838241281830027,854.13798828125,868.7190002441406,0
2003-02-03,860.3200073242188,864.6400146484375,855.7000122070312,855.7000122070312,1258500000,0.005399082682342904,0.01600642962608018,856.7059936523438,864.572998046875,0
2003-02-04,848.2000122070312,860.3200073242188,840.1900024414062,860.3200073242188,1451600000,-0.01408777549517104,0.015889485102190952,854.6380004882812,860.6309997558594,0
2003-02-05,843.5900268554688,861.6300048828125,842.1099853515625,848.2000122070312,1450800000,-0.005435021557671615,0.015757346533974304,850.4840087890625,857.15400390625,0
2003-02-06,838.1500244140625,844.22998046875,833.25,843.5900268554688,1430900000,-0.0064486329475517135,0.014956447205130566,849.1920166015625,852.2350036621094,0
2003-02-07,829.6900024414062,845.72998046875,826.7000122070312,838.1500244140625,1276800000,-0.010093684574632666,0.012639109252616316,843.9900146484375,849.0640014648437,0
2003-02-10,835.969970703125,837.1599731445312,823.530029296875,829.6900024414062,1238200000,0.007569053795079661,0.012255666147025768,839.1200073242187,847.9130004882812,0
2003-02-11,829.2000122070312,843.02001953125,825.0900268554688,835.969970703125,1307000000,-0.00809832737221361,0.01129121578660216,835.3200073242188,844.97900390625,0
2003-02-12,818.6799926757812,832.1199951171875,818.489990234375,829.2000122070312,1260500000,-0.012686950526266227,0.011013332498185192,830.3380004882813,840.4110046386719,0
2003-02-13,817.3699951171875,821.25,806.2899780273438,818.6799926757812,1489300000,-0.0016001338377796825,0.009157605557719519,826.1819946289063,837.6870056152344,0
2003-02-14,834.8900146484375,834.8900146484375,815.030029296875,817.3699951171875,1404600000,0.021434625244272754,0.010998124039286423,827.2219970703125,835.606005859375,0
2003-02-18,851.1699829101562,852.8699951171875,834.8900146484375,834.8900146484375,1250800000,0.019499536437232567,0.012856667175695162,830.2619995117187,834.6910034179688,0
2003-02-19,845.1300048828125,851.1699829101562,838.7899780273438,851.1699829101562,1075600000,-0.007096089087508695,0.012240894155084064,833.447998046875,834.3840026855469,0
2003-02-20,837.0999755859375,849.3699951171875,836.5599975585938,845.1300048828125,1194100000,-0.009501531421770348,0.012495499554485688,837.1319946289062,833.7349975585937,0
